ITEM_20150317_000001	Empty_helmet
ITEM_20151022_007336	The Istora Pike is said to be the first Istora weapon to be crafted from methods discovered from the Istora Spear.
ITEM_20151022_007337	Weapons based on the Tenet Church were not all conceived at the same time. The staff was crafted relatively late when compared to it's simplicity, and was completed when efforts to maintain different ingredients that have different magic retention times succeeded.
ITEM_20151022_007338	Death was already immanent within the rapid growth behind the explosive increase of plants. It draws as near as life force is used for rapid growth and magic gained from ferns has the same effect on plants.
ITEM_20151022_007339	Though it may seem contradictory, the people that assited the most in crafting this weapon to be effective against beasts are people that had professions related to the care of animals.
ITEM_20151022_007340	Infusing magic against Mutant-type monsters is more difficult than one may think. It must repress the tendency of objects trying to mutate after Medzio Diena as well as being susceptible to magic as a weapon.
ITEM_20151022_007341	Some theorize that the reason Agailla Flurry thought of crafting a weapon effective against insectoid monsters is because nobody had bothered to do so before her.
ITEM_20151022_007342	Those that support the Ruklys origin theory say that the name was changed as he had been declared as a traitor. However, they cannot explain why the name Krag was chosen.
ITEM_20151022_007343	There are numerous locations in the kingdom which contain legends and stories of the goddesses as they have been with us for a long time. It is only natural for there to be pilgrims traveling to those locations and seek measures to make it a safer journey.
ITEM_20151022_007344	There are some that believe that Mutant-type monsters receive more damage from Istora weapons because they are go against the laws of nature.
ITEM_20151022_007345	 - All Cryomancer skills level +2{nl}  - 15% chance to inflict [Freeze] on an enemy for 3 seconds when attacking with an Ice property skill
ITEM_20151022_007346	Training Revolver
ITEM_20151022_007347	Thanks to the resurgence in Istora weaponry, some scholars in the Istora region have invented radically new weapons. This weapon is a representative sample.
ITEM_20151022_007348	Epee
ITEM_20151022_007349	Training Rapier
ITEM_20151022_007350	Aston Rapier
ITEM_20151022_007351	Sharp Rapier
ITEM_20151022_007352	Duelist
ITEM_20151022_007353	 - All Fencer skills level +1
ITEM_20151022_007354	Venier
ITEM_20151022_007355	- All Fencer skills level +2{nl} - 3% chance of inflicting additional Holy property damage
ITEM_20151022_007356	Long ago, a goddess suggested the crafting of objects to the other goddesses. Most of the goddesses that heeded their colleague's suggestion mainly did so out of amusement, but the goddess that suggested it meant to leave the objects containing the divine powers of the goddesses in the world for the generations to come. One of those arrangements are these gloves
ITEM_20151022_007357	A long time ago, several goddesses made objects containing divine power for their own amusement. It is said that they did so in the Goddess' Ancient Garden but it is difficult to know if this is true. Whatever the case may be, the objects crafted at the time, such as these boots, are still proving their worth.
ITEM_20151022_007358	The fact that the authority of the goddesses is indirectly being used against enemies through the objects they crafted carries great significance even if the goddesses did not put their heart and souls into crafting them.
ITEM_20151022_007359	Long ago, when the goddesses crafted mystical objects for their amusement in the Goddess' Ancient Garden, some were crafted by coating existing ones with their divine power. These clothes are such examples.
ITEM_20151022_007360	It is uncertain if whether the Goddess' Ancient Garden where these gloves were crafted indicates the same location as the Goddess' Ancient Garden known today. Whatever the location may be, the gloves were certainly made in the Goddess' Ancient Garden.
ITEM_20151022_007361	The fact that there are no separate recipes for Ogva equipment is indirect proof that indicates that the origins lie with the goddesses.
ITEM_20151022_007362	Of the many theories, the theory that Laima was the first goddess to propose the crafting of Ogva equipment to the goddesses is the most convincing.
ITEM_20151022_007363	It is unknown if the Goddess' Ancient Garden in which Ogva equipment was said to have been crafted indicates the same location that is known today or how long ago the events took place. However, it is widely believed that it took place before written history.
ITEM_20151022_007364	Some believe that there is an all powerful piece of equipment that contains extreme amounts of divine power based on the fact that Ogva equipment is completed by the goddesses' divine power and spend their lives trying to find it. Of course, all such efforts resulted in failure and it is unknown if there actually is such a piece of equipment. However, those searches did result in the discovery of previously unknown equipment such as these gloves.
ITEM_20151022_007365	We cannot know which powers were given to the various pieces of equipment by certain goddesses long ago in the Goddess' Ancient Garden. However, we can make assumptions. These boots most likely have the divine power of Zemyna.
ITEM_20151022_007366	Some complain that the goddesses should have given this piece of equipment better durability and strength when compared to others.
ITEM_20151022_007367	It is unknown how Ogva equipment were spread and revealed to the world. However, too much time has passed to find those origins.
ITEM_20151022_007368	There have been attempts to control plants with other plants since Medzio Diena. These pieces of equipment are one of the successfully applied cases of those attempts.
ITEM_20151022_007369	It is a difficult task to magically apply the self protection substances of ferns to weapons after Medzio Diena. The goddesses must be thanked for the fact that those efforts succeeded.
ITEM_20151022_007370	There are two methods in crafting magical equipment. One is to follow the recipe from the beginning and the other is to infuse pre-existing equipment. It is the latter in the case of this piece of equipment.
ITEM_20151022_007371	It was relatively easy to apply the magic derived from ferns that saw explosive growth after Medzio Diena to offensive equipment. There are cases where the effects changed or weakened in the case of protective equipment such as in the case of this outfit.
ITEM_20151022_007372	The effort of waiting for the moment a fern blooms in a special place where noone can see is required to craft these gloves. The patience and concentration is rewarded by the gloves enhancing the accuracy of the wearer.
ITEM_20151022_007373	The ritual of watching a fern bloom before Medzio Diena was thought to be a custom for wish fulfillment or good luck, but just like all life has changed afterwards, is now a method of applying magic to protective equipment such as this.
ITEM_20151022_007374	Some are of the belief that the fern observing rituals and the reason that power can be applied to equipment after Medzio Diena is because the goddesses hid mystical powers in ferns long ago. No in depth research has been done by theologians or priests despite the ritual being ancient.
ITEM_20151022_007375	The magic symbol Koru is hidden on this outift in the form of a fern sprout. Sprouts have long been symbols of great religious import.
ITEM_20151022_007376	The individual rings that comprise these gloves have been crafted through the application of magical powers symbolized by fern buds. Magical equipment with this sort of power may not be craftable if the vegetation abnormality disappears one day.
ITEM_20151022_007377	All vegetation that saw explosive growth after Medzio Diena possess some degree of life and energy absorption. To apply this ability to equipment and allow it to absorb energy from the earth is a very difficult task.
ITEM_20151022_007378	Magic extracted from ferns can be made to possess either light seeking or shunning characteristics. However, it is made to resist darkness even if it is theoretically possible to make it resist light due to cost and practicality reasons.
ITEM_20151022_007379	There was a time when Divdirbys master Tesla used to roam the kingdom. Some pieces of magic equipment have tales of his travels. People usually accept such legends even though it is uncertain how the sculptor priest Tesla influenced the crafting of these gloves.
ITEM_20151022_007380	There is a legend of Tesla crafting these boots after being pricked by a thorn in the foot whilst passing Sirdgela Forest. Whether the forest was filled with thorns or if Tesla really crafted the boots after such an experience is not important. Nobody has gone to ask Tesla even though he is alive and well.
ITEM_20151022_007381	Sirdgela equipment is full of legend and story. Some say that these pants were crafted with cloth woven from thread gathered from brambles. There are many people that are fond of the figure of the lonely girl who makes thread from brambles regardless of whether those tales are true or not.
ITEM_20151022_007382	Those that like to seek the stories related to magical items say that these robes were crafted when Tesla decided become a priest as well as an ordinary sculptor. The psychology of people whom like to attach mystical stories to Sirdgela equipment is a field worth researching.
ITEM_20151022_007383	The reason Sirdgela equipment has more diverse and mystical stories than other magical equipment may be influenced by the unique environment of being a Thorn Forest. However, if that is the case, it means that all the stories are from after Medzio Diena making them works of fiction.
ITEM_20151022_007384	According to legend, there were many soldiers going missing in or near Sirdgela, and these boots were crafted by the families and friends looking for their lost ones.
ITEM_20151022_007385	Developments in the use of leather gained from wild animals that have always infested Sirdgela Forest are said to have been the origins behind this outfit.
ITEM_20151022_007386	It is said that many wild animals existed in Sirdgela even before the increase of monsters after Medzio Diena. These gloves are said to have existed since then.
ITEM_20151022_007387	Although this is only one of the many theories that surrounds Sirdgela equipment, it is said that these boots have been traditionally crafted in the Sirdgela region to traverse rough terrain.
ITEM_20151022_007388	It becomes evidence of an item being crafted long ago in a different environment if magical properties that are unrelated to the weather of a location is infused with equipment.
